-75,-100,120,-0.00274265,5.57846E-05,-3.14826E-07,5.30837E-10,0.000488506,-1.70131E-05,1.25536E-07,-2.48372E-10,77.5825,0.00182515,134.769
-75,-100,150,-0.00415928,0.000107826,-8.6882E-07,2.16664E-09,-0.0047736,0.00013818,-1.13579E-06,2.81593E-09,163.958,34.5234,72
-75,-100,180,-0.0041155,0.000105456,-8.62758E-07,2.24441E-09,-0.00277884,0.000107521,-1.05428E-06,0.000000003,136.554,34.5621,4.60448
-75,-100,210,0.00190303,-2.14608E-05,6.51867E-08,-6.77865E-11,1.29844E-16,-3.00849E-18,2.19951E-20,-5.14817E-23,144.901,116.929,0
-75,-100,240,-0.00322409,6.29089E-05,-0.000000356,6.31093E-10,-0.00378445,9.21494E-05,-7.81531E-07,2.13702E-09,155.416,79.2003,70
-75,-100,270,-0.00415286,0.000108197,-9.17683E-07,2.44637E-09,0.00290563,-6.20742E-05,3.52736E-07,-5.38073E-10,100.752,28.0873,51.4032
-75,-100,300,-0.00298565,5.55812E-05,-3.17525E-07,5.60642E-10,0.00155873,-3.89373E-05,2.4755E-07,-4.58311E-10,145.536,0.115678,62.7537
-75,-100,330,0.000918951,-5.96708E-06,1.60865E-08,-1.53588E-11,-0.00119025,9.76135E-06,-2.84132E-08,2.67921E-11,341.507,0,243.484
-70,-100,0,-0.00438578,0.000118624,-1.00217E-06,2.62528E-09,-0.000951073,-1.32782E-05,3.26624E-07,-1.21403E-09,118.287,46.9401,102.732
-70,-100,30,0.00157666,-1.98901E-05,7.93394E-08,-9.77485E-11,0.00232198,-3.23024E-05,1.27779E-07,-1.52547E-10,295.578,0,131.616
-70,-100,60,-0.00276962,6.05462E-05,-4.10302E-07,8.54193E-10,-0.0018295,0.000024439,-1.41289E-07,2.98846E-10,94.9263,60,220.291
-70,-100,90,-0.00159274,2.80008E-05,-1.58613E-07,2.75606E-10,-0.000721082,-4.82182E-07,3.49041E-08,-7.80963E-11,248.316,8.80518E-06,246
-70,-100,120,-0.00392075,9.44524E-05,-6.98793E-07,1.59446E-09,0.0032485,-6.32053E-05,3.457E-07,-5.5683E-10,52.6406,6.42357,209.057
-70,-100,150,-0.00444632,0.000122334,-1.06308E-06,0.000000003,-0.00454118,0.000172718,-1.79423E-06,5.53526E-09,71.4229,70.8109,33.3013
-70,-100,180,-0.00361824,8.16472E-05,-5.93335E-07,1.42266E-09,0.00525937,-0.000165724,1.48486E-06,-0.000000004,189.367,3.67248,64
-70,-100,210,-0.00383868,9.20765E-05,-7.13168E-07,1.80382E-09,-0.00501098,0.000153615,-1.36767E-06,3.71316E-09,188,111.079,5.94944
-70,-100,240,-0.00475433,0.000141758,-0.000001388,4.34593E-09,0.00268873,-6.29175E-05,3.6009E-07,-3.93286E-10,72.8225,61.134,36.796
-70,-100,270,-0.00373295,0.000085836,-6.1143E-07,1.34692E-09,-0.00502391,0.000151218,-1.29425E-06,3.34313E-09,175.237,18.7599,64.5717
-70,-100,300,-0.00277973,4.64363E-05,-2.19267E-07,3.08745E-10,0.00185773,-1.96299E-05,0.000000041,3.80156E-11,158,0,198.842
-70,-100,330,-0.0014378,1.65125E-05,-5.21234E-08,4.89779E-11,-0.000345511,-1.5678E-06,1.41727E-08,-1.87392E-11,211.74,0,43.5271
-65,-100,0,-0.0032525,6.61574E-05,-4.36933E-07,0.000000001,0.000825822,1.65773E-05,-0.00000035,1.26178E-09,198,92.1975,132.132
-65,-100,30,0.00248401,-3.83067E-05,1.87086E-07,-2.84591E-10,-0.00148306,2.93403E-05,-1.60642E-07,2.5891E-10,122.613,3.9514,189.279
-65,-100,60,-0.00380345,8.66711E-05,-5.61589E-07,1.0982E-09,0.00281283,-4.91708E-05,0.000000273,-4.72618E-10,13.7049,45.8027,187.949
-65,-100,90,-0.00360971,9.08575E-05,-0.000000705,1.68389E-09,0.00144246,-5.01111E-06,-1.14771E-07,4.97129E-10,112.353,24.8879,201.428
-65,-100,120,-0.00477457,0.000140513,-1.29031E-06,3.67279E-09,0.00331304,-0.000116926,1.16594E-06,-3.45895E-09,58.6104,19.5973,107.171
-65,-100,150,0.00257248,-4.27595E-05,2.54214E-07,-5.50472E-10,-0.00501832,0.000150881,-1.28991E-06,3.32814E-09,158.698,62,46.6939
-65,-100,180,-0.0042959,0.000114592,-9.64839E-07,2.52711E-09,-0.00457566,0.000125648,-0.000000981,2.3113E-09,158.68,3.62017,77.2831
