flight,route,date,speed_mps,payload_g,altitude_m,wind_speed_mps,wind_dir_deg,headwind_mps,crosswind_mps,heading_deg,distance_m,energy_wh,flight_time_s,energy_wh_per_km
157,R1,2019-07-03,10.0,250.0,50.0,4.128557211501682,176.382707378624,2.320292882266287,-3.414853670239319,232.18774945239016,467.3650937506676,17.127208690834816,150.91,36.64631552473607
158,R1,2019-07-03,12.0,250.0,75.0,4.350221827137015,204.86385700331695,-2.0208146391797284,3.852367861377755,87.18395767220852,470.36104210702695,20.188696237650024,168.9,42.92170148108534
159,R1,2019-07-03,6.0,250.0,25.0,3.8309924972665668,188.49074007678428,-0.2498849574479871,-3.822834160953617,282.23063915827106,463.48432876243305,18.170553185579706,160.2,39.20424501535485
160,R1,2019-07-03,4.0,250.0,50.0,3.464624911546707,25.907909413252753,-1.5003814430394937,3.122896300406524,270.2461621583065,463.78355233454107,25.8538176553684,218.0,55.74543884798929
162,R1,2019-07-03,8.0,500.0,75.0,4.316500831457167,314.83566979575477,4.078934119839033,1.4122591383961298,295.73815882343695,470.47589362317785,23.431954835576207,181.3,49.804793727314234
163,R1,2019-07-03,6.0,0.0,75.0,4.308235291106736,348.5457419184256,3.0325092682756902,3.0601926183427697,303.2854094360665,469.79410338696675,20.433530537712674,204.11,43.49465093409589
164,R1,2019-07-03,10.0,0.0,100.0,4.614452221917847,319.611530474848,4.3246243511913285,1.6095942126652694,299.1966243296986,477.6227019771494,20.19617370424809,193.1,42.284785921282115
165,R1,2019-07-03,8.0,0.0,75.0,4.480276559518848,316.7476355651572,2.0088643875575847,4.004665019970702,253.38740056572237,474.81018258001853,18.66348914769949,206.0,39.30726389709256
166,R1,2019-07-09,6.0,500.0,50.0,4.168930525988178,92.50061743021956,-1.6467105746952804,3.8299250663299937,339.23489743609895,469.0444280678799,22.27553858619125,191.99,47.49131905894327
167,R1,2019-07-09,10.0,500.0,25.0,4.3995793842319815,329.93814821489684,4.3847637257430305,-0.3607572973165758,334.6415759981217,469.6696602089075,15.992694555408717,142.51,34.050942418327
168,R1,2019-07-09,10.0,250.0,75.0,4.323548912458357,33.32169263844639,3.927004044461668,1.8087881117481786,8.590774309290964,487.14604657345876,20.693827657681794,180.8,42.4797200002757
169,R1,2019-07-09,6.0,0.0,50.0,3.8836333964221215,314.40989445607886,0.23508087534282018,-3.876512006927526,40.93959244146305,470.18053850049694,19.61922447832703,183.3,41.72700244228908
170,R1,2019-07-09,6.0,0.0,25.0,4.315909099605951,9.199222301929353,3.0826489271273005,3.0206533975519854,324.7811957722381,470.4006161442444,16.551028543552466,164.5,35.18496357257583
171,R1,2019-07-09,12.0,0.0,25.0,4.964285718661452,7.975107951108441,4.5635633672535665,1.9539759695470529,344.79600403129837,477.16360461980025,13.11700205425191,132.09,27.489527548320503
172,R1,2019-07-09,6.0,0.0,100.0,3.8642953933900612,1.3065605636235773,3.8254018803298764,0.5468814691908045,353.17065328219894,477.71143811613115,23.603873606067804,221.0,49.41031702977505
173,R1,2019-07-09,6.0,250.0,100.0,4.077108439192714,57.857242759920155,0.8969830857198626,3.977214423295395,340.5665527686806,476.883109117247,26.92307296999444,236.6,56.45633585100433
174,R1,2019-07-09,12.0,250.0,75.0,4.35104711962308,91.53050046607768,-2.264558505620315,3.7152908112021303,330.16719491386937,478.19261541785227,19.98620225961332,171.8,41.795296738635464
175,R1,2019-07-09,6.0,0.0,75.0,4.095628841820122,36.81536005148763,3.434049357125093,-2.231923077253686,69.83677610487808,475.33038882439394,20.83495962964037,195.2,43.83258491250732
176,R1,2019-07-09,8.0,0.0,100.0,4.146131182324166,118.63105592818783,1.8196850358037726,3.7254731446505702,54.663974969950175,476.06689586318976,21.949735942507992,203.4,46.10641095451388
177,R1,2019-07-09,10.0,0.0,25.0,4.934015066746875,84.47639711553319,4.780819250196412,1.2199475299522475,70.16140883127503,473.5478452196926,13.560521845711824,139.0,28.63601214238596
178,R1,2019-07-10,10.0,500.0,25.0,4.703675672266934,184.8738804484634,4.259475356872225,-1.9953532304015802,209.9746434810309,470.43804743811575,15.905818897244902,138.1,33.8106558001928
179,R1,2019-07-10,6.0,500.0,100.0,4.78711960649794,193.57560401308768,-3.844255396398641,-2.852755610664349,336.9971314206657,465.7331571292169,28.390323310559012,211.9,60.958346804331484
180,R1,2019-07-10,10.0,500.0,75.0,5.323780476008558,182.92834234785522,-4.024077021538474,3.485605066764729,43.82704246695454,473.5203012193141,22.010653710138197,172.0,46.48302016505057
181,R1,2019-07-10,6.0,250.0,50.0,4.609044369627998,173.7796340296286,1.8356775571343338,4.227715447784167,107.25015972474364,466.55732725051354,20.811664102506587,175.6,44.6068744116668
182,R1,2019-07-10,8.0,500.0,50.0,4.185584095668576,175.10046585302803,-1.4669755811397542,-3.920088884993988,285.6173190903328,468.48622723066615,20.481399219853888,180.8,43.71825259607807
183,R1,2019-07-10,12.0,500.0,25.0,4.930870996946274,193.47196631485988,-2.670785679568143,-4.144923719725089,316.2677138989556,469.4605776834933,15.166908841304885,135.9,32.30709789551339
184,R1,2019-07-10,4.0,500.0,100.0,4.223201442715362,166.28642522148675,-4.207140014880126,0.36797190238870564,351.2850040251528,466.75642149319594,34.20367078859258,249.9,73.27948628788427
185,R1,2019-07-10,10.0,250.0,50.0,4.186524829731108,179.80395895173342,-4.175408331608841,0.30488590371901597,3.9802517527440955,471.3228867271134,17.70035732358102,190.3,37.55463148945104
186,R1,2019-07-10,12.0,0.0,75.0,4.814893613787407,201.2732708411071,-4.474045761253897,-1.7793580410633498,359.5852228947528,470.9393468957907,18.552649802909656,168.9,39.394987752032065
187,R1,2019-07-10,12.0,250.0,25.0,4.532282612286508,143.87107392082214,-1.879844114517817,4.124047985019978,29.366390071558953,471.322919744876,13.867535264196047,137.8,29.422577776829634
188,R1,2019-07-10,4.0,0.0,100.0,3.447747301737195,161.02782014059153,-3.3788244371667613,0.6859350402485844,352.5034816565365,468.420881408526,27.46573515444555,306.3,58.634736931148325
189,R1,2019-07-10,8.0,250.0,25.0,4.98987855282631,140.66894341894704,-2.407375258856885,-4.370747342846499,259.51459089643697,470.5945057161562,15.129963163118564,147.9,32.15074332432677
190,R1,2019-07-10,10.0,250.0,100.0,4.129878044741728,173.44768518292585,-4.028673295465048,-0.9086716364267957,340.73725180093373,477.3962471390089,23.001420376741486,196.61,48.180982809535784
191,R1,2019-07-15,12.0,250.0,100.0,3.499145301037179,124.21180065504313,-2.214214350069073,2.709478298440267,354.95574304351317,475.94098923062563,23.14170258268022,193.0,48.62305013924006
192,R1,2019-07-15,12.0,0.0,50.0,3.779433975087584,150.92531468865542,-3.761487237181681,-0.3678789699964665,325.3394679743169,476.27820505265214,15.29634105550392,158.89,32.11639939268883
193,R1,2019-07-15,4.0,500.0,50.0,3.283620105219232,77.06968817226044,0.9627166019383476,-3.139321222772885,150.02080021705194,471.83193501198207,27.85864468966157,217.8,59.04357594819034
194,R1,2019-07-15,12.0,0.0,100.0,3.648389458154515,92.79938748420409,-0.37156434267285604,3.629419454627294,356.95405663126576,475.86613588446113,19.34584665288036,204.71,40.653967983923685
195,R1,2019-07-15,8.0,250.0,100.0,3.559397413236339,104.67698848190679,1.540985354087944,3.208531452836328,40.330913584644804,471.93123833144625,23.287678895365474,208.79,49.345491469691815
196,R1,2019-07-15,12.0,250.0,50.0,2.566422540243243,110.99190675805755,-1.6754199476990588,-1.9440917298112919,241.74669885689985,481.60378987500667,16.899858393487033,266.11,35.0907919513531
197,R1,2019-07-15,10.0,250.0,25.0,4.45272925056875,61.59364974035469,-3.4016608584729218,2.8732387966898623,281.7800130829927,468.21933325406326,14.212654590279575,137.3,30.35469400954352
198,R1,2019-07-15,10.0,0.0,50.0,4.088431371573139,86.75332375583093,3.998094382901023,0.854700172855201,74.68644329812582,470.8485207616992,15.780259545681005,152.9,33.514514434818715
199,R1,2019-07-15,4.0,250.0,50.0,2.90354837492589,122.17264749173131,-0.47696549124009374,-2.864104936223684,221.6274694033237,466.4479530545145,24.79584995894245,232.0,53.158878276917896
200,R1,2019-07-15,4.0,500.0,25.0,3.5154725544427228,143.98965567097554,-2.121471520932893,2.803195652627679,16.87104997507231,467.55470599257853,24.067976325074536,196.89,51.47627863990864
201,R1,2019-07-15,4.0,250.0,75.0,3.1733205358492436,137.2906639774709,-0.9827129706183817,3.0173230587096445,29.250734823328855,468.57024577056563,28.188454747277074,234.5,60.15843942656036
202,R1,2019-07-15,4.0,250.0,25.0,3.121653851526303,120.1803024966099,-1.8269427395280715,2.531205838179635,354.35976635552794,468.5724213632741,22.68387049832617,214.32,48.410596663647546
203,R1,2019-07-15,8.0,0.0,25.0,4.305047324747944,64.31658000813866,2.0671114358416895,3.7763054405241028,3.0124310652257122,468.45837709126306,14.336895042697684,142.7,30.604415981880567
204,R1,2019-07-15,6.0,250.0,25.0,3.7575539587427387,175.06147868776452,-1.476404599903344,3.4553496509394637,61.92538978790128,474.7848426290832,18.36565255940739,166.5,38.682053238492315
205,R1,2019-07-15,6.0,500.0,25.0,4.015199264599506,109.26032156617151,3.0780262853054325,2.5782899994781916,69.30930141925143,473.0813910761002,19.429945494123434,161.8,41.07104160222172
206,R1,2019-07-15,8.0,250.0,75.0,4.024616631555211,138.48291879716123,1.4251792557461231,3.7638282532524965,69.22216586006266,474.2785592501347,20.83295162472073,185.7,43.925560661352655
207,R1,2019-07-15,8.0,0.0,50.0,4.545281314482057,147.731895674312,-0.8729215385702741,4.460671498247752,46.65944822046731,474.1373166094844,16.5595328461481,165.2,34.92560544393323
208,R1,2019-07-15,6.0,250.0,75.0,4.267499998031241,151.07818168386336,0.3823529673993434,4.250336744484789,66.21857485149377,472.1629826500141,22.990779034394933,198.09,48.692463999103055
209,R1,2019-07-15,6.0,500.0,50.0,4.021214716066347,182.04382890911634,1.4073714277541363,3.766891750110406,112.53032687748413,466.9202316970069,23.001485012108283,175.3,49.262129697207826
210,R1,2019-07-15,4.0,250.0,100.0,3.3499105508990707,152.32361620202744,2.417236193632499,2.319239074183165,108.50889007256342,469.9387281595232,31.161500265829865,251.49,66.30970890156541
225,R1,2019-07-24,8.0,250.0,75.0,4.6534823712253,52.81766240522546,-1.9952923981716162,-4.204010754636957,168.20744465788243,472.15581496354594,21.19346565284372,174.39,44.886592478968026
226,R1,2019-07-24,8.0,500.0,75.0,4.445004001795817,342.61794889164105,-4.443336409659471,0.12174615630607792,164.1874443011726,471.20008311389296,22.993637234929885,187.0,48.79803306268121
227,R1,2019-07-24,6.0,0.0,100.0,3.6589743633259526,301.7523735301626,3.0742103209800455,-1.9842692090178502,334.5928591564649,474.65087714867,24.317994224854015,216.21,51.23343365746512
228,R1,2019-07-24,10.0,500.0,100.0,4.551298186780898,68.3093882840098,2.508542098356045,-3.7975691864363106,124.86202492642974,478.4464335175488,24.62820119794814,190.71,51.475357474986396
229,R1,2019-07-24,10.0,0.0,50.0,4.7264007635039595,111.35998175597933,4.634102873102585,-0.9294916560965896,122.70166560788527,473.1851998651863,15.368196353254755,157.9,32.478184773389486
230,R1,2019-07-24,6.0,500.0,25.0,4.1780510048342965,101.46756633481874,0.3987133990342321,-4.158982787224232,185.9914694551408,466.2303451298478,19.519242822707312,164.6,41.866092644122276
