100,60,3.66519142918809,0
60,35,4.18879020478639,0
80,70,3.66519142918809,0
60,55,3.66519142918809,0
85,80,4.18879020478639,0
65,55,4.18879020478639,0
50,25,5.23598775598299,0
55,25,5.23598775598299,0
50,25,4.71238898038469,0
55,25,4.71238898038469,0
50,25,4.18879020478639,0
55,25,3.66519142918809,0
40,20,2.61799387799149,0
40,20,2.0943951023932,0
50,30,5.23598775598299,0
55,30,5.23598775598299,0
50,30,4.71238898038469,0
55,30,4.71238898038469,0
50,30,4.18879020478639,0
55,30,4.18879020478639,0
45,25,5.75958653158129,0
40,25,5.75958653158129,0
50,35,5.23598775598299,0
45,25,5.23598775598299,0
55,35,5.23598775598299,0
40,25,5.23598775598299,0
50,35,4.71238898038469,0
45,25,4.71238898038469,0
55,35,4.71238898038469,0
40,25,4.71238898038469,0
45,25,4.18879020478639,0
50,40,5.23598775598299,0
45,25,3.66519142918809,0
40,25,4.18879020478639,0
50,40,4.71238898038469,0
55,40,5.23598775598299,0
45,30,5.75958653158129,0
50,45,5.23598775598299,0
45,30,5.23598775598299,0
50,45,4.71238898038469,0
40,30,5.75958653158129,0
45,30,4.71238898038469,0
40,30,5.23598775598299,0
50,50,5.23598775598299,0
45,30,4.18879020478639,0
40,30,4.71238898038469,0
55,65,4.18879020478639,0
45,35,5.75958653158129,0
40,35,5.75958653158129,0
45,35,5.23598775598299,0
40,35,5.23598775598299,0
45,35,4.71238898038469,0
40,35,4.71238898038469,0
45,35,4.18879020478639,0
50,80,4.18879020478639,0
40,35,3.66519142918809,0
45,40,5.75958653158129,0
40,40,5.75958653158129,0
45,40,5.23598775598299,0
40,40,5.23598775598299,0
45,40,4.71238898038469,0
40,40,4.71238898038469,0
60,20,4.71238898038469,0
55,20,5.23598775598299,0
55,20,4.71238898038469,0
40,40,4.18879020478639,0
45,45,5.75958653158129,0
55,20,4.18879020478639,0
45,45,5.23598775598299,0
45,45,4.71238898038469,0
40,45,5.75958653158129,0
35,20,4.71238898038469,0
35,65,5.75958653158129,0
40,45,5.23598775598299,0
45,50,5.75958653158129,0
35,65,5.23598775598299,0
40,45,4.71238898038469,0
45,50,5.23598775598299,0
35,20,4.18879020478639,0
45,50,4.71238898038469,0
35,20,3.66519142918809,0
35,20,2.61799387799149,0
40,50,5.75958653158129,0
45,55,5.75958653158129,0
35,20,2.0943951023932,0
40,50,5.23598775598299,0
45,55,5.23598775598299,0
40,50,4.71238898038469,0
35,25,5.75958653158129,0
45,60,4.18879020478639,0
40,55,5.75958653158129,0
35,25,5.23598775598299,0
40,55,5.23598775598299,0
40,55,4.71238898038469,0
35,25,4.71238898038469,0
40,20,5.23598775598299,0
40,20,4.71238898038469,0
35,25,3.14159265358979,0
35,25,2.61799387799149,0
35,25,2.0943951023932,0
40,60,5.75958653158129,0
25,60,0,0
40,60,5.23598775598299,0
25,65,5.75958653158129,0
35,25,0,0
25,65,5.23598775598299,0
50,20,5.23598775598299,0
25,65,0,0
50,20,4.71238898038469,0
35,30,5.23598775598299,0
50,20,4.18879020478639,0
25,70,5.75958653158129,0
35,30,4.71238898038469,0
25,70,0,0
40,95,4.71238898038469,0
30,20,5.75958653158129,0
35,35,5.75958653158129,0
35,35,5.23598775598299,0
25,40,0.523598775598299,0
30,20,5.23598775598299,0
45,20,5.75958653158129,0
30,20,4.71238898038469,0
30,20,3.14159265358979,0
45,20,5.23598775598299,0
25,45,5.75958653158129,0
30,20,2.61799387799149,0
35,35,0,0
45,20,4.71238898038469,0
30,20,2.0943951023932,0
35,40,5.23598775598299,0
45,20,4.18879020478639,0
25,45,5.23598775598299,0
30,60,0,0
30,65,5.75958653158129,0
25,45,4.71238898038469,0
30,65,5.23598775598299,0
30,20,0,0
35,40,0,0
30,65,0,0
25,45,0.523598775598299,0
35,45,5.75958653158129,0
30,70,5.75958653158129,0
35,45,5.23598775598299,0
35,45,4.71238898038469,0
30,25,5.75958653158129,0
25,45,0,0
30,25,5.23598775598299,0
25,50,5.75958653158129,0
35,45,0,0
30,25,3.14159265358979,0
30,25,2.61799387799149,0
35,50,5.75958653158129,0
30,25,2.0943951023932,0
25,50,5.23598775598299,0
35,50,5.23598775598299,0
25,50,0.523598775598299,0
35,50,4.71238898038469,0
30,25,0,0
35,20,5.75958653158129,0
35,50,0,0
25,55,5.75958653158129,0
35,55,5.75958653158129,0
35,55,5.23598775598299,0
25,55,5.23598775598299,0
30,30,5.75958653158129,0
35,55,4.71238898038469,0
35,20,5.23598775598299,0
30,30,3.66519142918809,0
25,55,0.523598775598299,0
30,30,2.61799387799149,0
35,55,0,0
25,55,0,0
20,65,0,0
35,60,5.75958653158129,0
25,60,5.75958653158129,0
20,70,5.75958653158129,0
35,60,5.23598775598299,0
30,30,0,0
25,60,5.23598775598299,0
20,70,4.71238898038469,0
20,70,0,0
30,35,5.75958653158129,0
25,60,4.71238898038469,0
20,75,5.75958653158129,0
30,35,5.23598775598299,0
20,30,3.66519142918809,0
30,35,4.71238898038469,0
20,30,3.14159265358979,0
20,30,2.61799387799149,0
30,35,4.18879020478639,0
20,50,5.75958653158129,0
20,30,1.0471975511966,0
20,50,5.23598775598299,0
20,25,1.0471975511966,0
30,35,0,0
20,50,0.523598775598299,0
20,35,5.75958653158129,0
20,50,0,0
20,35,4.71238898038469,0
20,35,2.61799387799149,0
20,25,0.523598775598299,0
20,55,5.75958653158129,0
30,40,0,0
20,35,1.0471975511966,0
20,55,0.523598775598299,0
20,30,5.75958653158129,0
30,45,5.23598775598299,0
20,30,4.71238898038469,0
30,45,4.18879020478639,0
20,55,0,0
20,35,0.523598775598299,0
20,60,5.75958653158129,0
20,20,5.23598775598299,0
20,60,5.23598775598299,0
30,50,5.75958653158129,0
20,35,0,0
20,20,4.71238898038469,0
20,60,0.523598775598299,0
30,50,5.23598775598299,0
30,50,4.71238898038469,0
20,60,0,0
20,40,1.0471975511966,0
20,20,4.18879020478639,0
20,20,3.66519142918809,0
20,65,5.75958653158129,0
20,20,3.14159265358979,0
20,20,2.61799387799149,0
20,65,5.23598775598299,0
20,40,0.523598775598299,0
20,20,2.0943951023932,0
