1.5708,1,0.022758,1.29827
1.5708,1,0.020148,0.043032
1.5708,1,0.022854,0.388392
1.5708,1,0.021191,0.685318
1.5708,1,0.018879,0.323602
1.5708,1,0.02314,0.247252
1.5708,1,0.021587,0.059391
1.5708,1,0.021181,3.07069
1.5708,1,0.023744,0.157184
1.5708,1,0.022007,0.147707
1.5708,1,0.024023,0.387028
1.5708,1,0.02266,0.065824
1.5708,1,0.021907,0.313044
1.5708,1,0.018144,0.161773
1.5708,1,0.018719,0.338843
1.5708,1,0.024206,0.151361
1.5708,1,0.029156,0.108769
1.5708,1,0.017321,0.417791
1.5708,1,0.022636,0.249811
1.5708,1,0.023109,0.092527
1.5708,1,0.023348,1.58945
1.5708,1,0.021743,0.117876
1.5708,1,0.020254,0.590806
1.5708,1,0.022829,0.123229
1.5708,1,0.021725,0.052673
1.5708,1,0.020803,0.483377
1.5708,1,0.023516,0.146149
1.5708,1,0.024397,5.51623
1.5708,1,0.022884,0.101345
1.5708,1,0.02386,0.970614
1.5708,1,0.023229,1.47672
1.5708,1,0.022821,6.3945
1.5708,1,0.017204,0.076842
1.5708,1,0.020094,0.372064
1.5708,1,0.018282,5.98207
1.5708,1,0.024083,1.24047
1.5708,1,0.020022,0.270149
1.5708,1,0.025102,0.358368
1.5708,1,0.020686,0.440796
1.5708,1,0.024247,0.335443
1.5708,1,0.023548,0.277547
1.5708,1,0.021075,0.152379
1.5708,1,0.020411,0.119595
1.5708,1,0.022648,1.33559
1.5708,1,0.021457,0.234826
1.5708,1,0.028845,0.058949
1.5708,1,0.022202,1.88117
1.5708,1,0.024365,0.113912
1.5708,1,0.018249,0.067433
1.5708,1,0.018847,6.19499
1.5708,1,0.021047,0.561891
1.5708,1,0.022889,0.358929
1.5708,1,0.021387,1.38066
1.5708,1,0.023571,0.916899
1.5708,1,0.021826,0.294503
1.5708,1,0.024951,0.073438
1.5708,0,0.02032,4.2778
1.5708,1,0.022974,0.28511
1.5708,1,0.023398,0.274681
1.5708,1,0.024141,0.141025
1.5708,1,0.020214,0.384282
1.5708,0,0.023768,1.62425
1.5708,1,0.023585,1.516
1.5708,1,0.024126,1.3378
1.5708,1,0.022245,9.96681
1.5708,1,0.023458,0.91634
1.5708,1,0.024229,0.910713
1.5708,1,0.02188,0.37316
1.5708,1,0.023862,0.690531
1.5708,1,0.02277,1.07615
1.5708,1,0.018021,0.154602
1.5708,1,0.020997,0.911544
1.5708,1,0.02471,0.21941
1.5708,1,0.023892,0.368054
1.5708,1,0.019227,0.97397
1.5708,1,0.024869,0.123828
1.5708,1,0.019338,0.15206
1.5708,1,0.021978,0.270789
1.5708,1,0.02346,0.127207
1.5708,1,0.019009,0.109895
1.5708,1,0.019128,0.287877
1.5708,1,0.024182,0.524478
1.5708,1,0.024045,5.68405
1.5708,1,0.020164,0.541209
1.5708,1,0.022072,0.171631
1.5708,1,0.017431,0.438969
1.5708,1,0.020853,2.45708
1.5708,1,0.017795,0.135684
1.5708,1,0.02292,0.212276
1.5708,1,0.020083,0.276448
1.5708,1,0.023526,0.15823
1.5708,1,0.0209,0.234926
1.5708,1,0.022292,0.169479
1.5708,1,0.021517,0.152158
1.5708,1,0.021884,0.142115
1.5708,1,0.021187,0.441106
1.5708,1,0.02428,0.258617
1.5708,1,0.022074,1.1853
1.5708,1,0.019292,0.246034
1.5708,1,0.021476,0.041549
1.65806,1,0.020205,0.17155
1.65806,1,0.020095,4.94168
1.65806,1,0.018856,2.45972
1.65806,1,0.019219,0.150905
1.65806,1,0.019852,1.23403
1.65806,1,0.024147,0.224258
1.65806,1,0.019931,0.07943
1.65806,1,0.022862,0.163144
1.65806,1,0.023065,0.037069
1.65806,1,0.023924,0.893519
1.65806,1,0.018122,0.488019
1.65806,1,0.025648,0.876065
1.65806,1,0.019111,0.105351
1.65806,1,0.019983,0.837214
1.65806,1,0.023067,1.93508
1.65806,1,0.018778,0.184118
1.65806,1,0.022275,3.27374
1.65806,1,0.022705,0.09646
1.65806,1,0.018026,0.07607
1.65806,1,0.023249,0.259035
1.65806,1,0.023733,0.667968
1.65806,1,0.023981,0.640257
1.65806,1,0.023466,0.122484
1.65806,1,0.022836,0.165027
1.65806,1,0.021123,1.05171
1.65806,1,0.023571,0.849577
1.65806,1,0.024399,1.75529
1.65806,1,0.02308,0.292686
1.65806,0,0.024454,1.53438
1.65806,1,0.018157,0.396415
1.65806,1,0.02353,0.481513
1.65806,1,0.01728,1.2374
1.65806,1,0.018137,0.069019
1.65806,1,0.018018,0.09314
1.65806,1,0.021864,0.097033
1.65806,1,0.022513,0.067931
1.65806,0,0.025267,1.83461
1.65806,1,0.022657,0.167562
1.65806,1,0.024135,0.189445
1.65806,1,0.017091,1.0029
1.65806,1,0.023711,0.688796
1.65806,1,0.020141,0.304505
1.65806,1,0.020588,0.300362
1.65806,1,0.01786,0.284771
1.65806,1,0.024141,0.137602
1.65806,1,0.0244,0.066415
1.65806,0,0.02293,5.452
1.65806,1,0.020656,0.506216
1.65806,1,0.023224,0.211035
1.65806,1,0.025101,0.657486
1.65806,1,0.025514,0.229068
1.65806,1,0.024648,2.15489
1.65806,1,0.016841,0.140337
1.65806,1,0.024059,0.587131
1.65806,1,0.022569,0.079905
1.65806,1,0.023911,0.23168
1.65806,1,0.020286,0.174815
1.65806,1,0.021284,0.184348
1.65806,1,0.025182,0.060679
1.65806,1,0.02234,0.051953
1.65806,1,0.02164,0.330679
1.65806,1,0.022259,0.044983
1.65806,1,0.021985,0.135438
1.65806,0,0.022747,2.90993
1.65806,1,0.019231,0.435106
1.65806,1,0.022588,1.32714
1.65806,1,0.020894,1.63605
1.65806,1,0.019682,0.256082
1.65806,1,0.019898,0.118192
1.65806,1,0.021023,0.359314
1.65806,1,0.021057,0.180891
1.65806,1,0.02011,1.57188
1.65806,1,0.021133,0.493673
1.65806,1,0.023998,0.831848
1.65806,1,0.02405,0.375063
1.65806,1,0.024371,0.52717
1.65806,1,0.023074,0.102421
1.65806,1,0.024427,0.127508
1.65806,1,0.022884,0.092962
1.65806,1,0.022998,0.062817
1.65806,1,0.02247,0.196041
1.65806,1,0.020949,0.147838
1.65806,1,0.022415,0.497274
1.65806,1,0.023605,0.732603
1.65806,1,0.022512,0.456965
1.65806,1,0.019473,0.125152
1.65806,1,0.024758,0.194018
1.65806,1,0.023964,0.97459
1.65806,1,0.025028,1.05022
1.65806,1,0.016838,0.477548
1.65806,1,0.021892,5.97035
1.65806,1,0.020818,0.536042
1.65806,1,0.0243,0.741613
1.65806,1,0.017786,0.043465
1.65806,1,0.0178,0.480311
1.65806,1,0.023015,5.03871
