-95,-95,0,0
-90,-90,0,0
-100,-20,0,0
-95,-100,0,0
-90,-95,0,0
-100,-25,0,0
-90,-100,0,0
-100,-30,0,0
-95,-35,0,0
-100,-35,0,0
-95,-40,0,0
-95,-45,0,0
-100,-40,0,0
-95,-50,0,0
-100,-45,0,0
-95,-55,0,0
-100,-50,0,0
-100,60,0,0
-95,-60,0,0
-100,-55,0,0
-95,-65,0,0
-100,-60,0,0
-95,-70,0,0
-100,-65,0,0
-95,-75,5.23598775598299,0
-95,-75,0,0
-100,40,0,0
-100,-70,0,0
-95,40,0,0
-95,-80,0,0
-100,35,0,0
-100,-75,0,0
-100,30,3.66519142918809,0
-95,-85,0,0
-95,35,0,0
-100,30,0,0
-100,-80,0,0
-95,-90,0,0
-95,30,0,0
-100,25,0,0
-20,35,0,0
-100,-85,0,0
-95,25,0,0
-100,20,0,0
-100,-90,0,0
-20,30,0,0
-95,20,0,0
-100,-95,0,0
-20,25,0,0
-100,-100,0,0
-20,20,0,0
-20,90,5.23598775598299,0
-20,-20,0,0
-20,-25,0,0
-45,40,2.0943951023932,0
-45,40,0,0
-20,-30,1.0471975511966,0
-20,-30,0,0
-45,35,0,0
-20,75,0,0
-20,-35,0,0
-45,30,0,0
-20,70,1.0471975511966,0
-20,-40,3.14159265358979,0
-45,25,0,0
-20,-40,0,0
-45,20,0,0
-20,-45,0,0
-45,-20,0,0
-20,-50,0,0
-70,40,0,0
-20,-55,4.18879020478639,0
-45,-25,0,0
-20,-55,0,0
-70,35,0,0
-45,-30,0,0
-20,55,2.0943951023932,0
-70,30,0,0
-20,55,0,0
-45,-35,0,0
-20,50,0,0
-70,20,0,0
-45,-40,4.18879020478639,0
-20,-70,5.23598775598299,0
-20,45,2.61799387799149,0
-70,-20,0,0
-45,-40,0,0
-20,45,0,0
-70,-25,0,0
-20,40,3.14159265358979,0
-45,-45,0,0
-20,40,0,0
-70,-30,0,0
-20,-80,0,0
-45,-50,0,0
-70,-35,0,0
40,20,1.5707963267949,0
-20,-85,0,0
-45,-55,0,0
-70,-40,0,0
-20,-90,0,0
40,-20,0,0
-45,-60,0,0
-70,-45,0,0
-20,-95,0,0
40,-25,0,0
-45,-65,0,0
40,-30,4.18879020478639,0
-70,-50,1.0471975511966,0
-20,-100,0,0
-70,-50,0,0
-45,-70,0,0
40,-30,0,0
-70,-55,0,0
-45,-75,0,0
-70,-60,0,0
40,-35,0,0
-70,-65,0,0
-45,-85,0,0
40,-40,0,0
-70,-70,0,0
-45,-90,0,0
-45,-95,0,0
40,-45,0,0
-70,-75,0,0
-45,-100,0,0
40,-50,0,0
-70,-80,0,0
40,-55,0,0
-70,-85,0,0
40,-60,0,0
-50,85,5.23598775598299,0
-70,-90,0,0
40,-65,0,0
-70,-95,0,0
-25,55,2.0943951023932,0
40,-70,0,0
-70,-100,0,0
40,-80,0,0
-25,50,2.0943951023932,0
-25,50,0,0
40,-85,0,0
40,-90,0,0
-25,45,0,0
40,-95,0,0
-25,40,2.61799387799149,0
40,-100,0,0
-25,40,0,0
35,20,0,0
-25,35,0,0
35,-20,0,0
